Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);12.19;4.01;45.61;178.02;629.21;3087.93;17.30;60.02;23.31;9.04;21.14;38.31;16.10;74.21;
20 (s);12.19;4.02;45.63;178.25;629.12;3087.93;17.34;59.95;23.29;9.05;21.15;38.21;16.12;74.72;
30 (s);12.19;4.01;45.54;176.74;629.46;3088.03;17.39;59.89;23.27;9.05;21.15;38.11;16.15;74.59;
40 (s);12.19;4.02;45.40;175.81;626.51;3087.98;17.41;59.85;23.26;9.06;21.15;38.04;16.17;74.55;
50 (s);12.19;4.01;45.38;176.30;630.33;3088.11;17.44;59.82;23.28;9.05;21.15;37.97;16.18;74.43;
60 (s);12.20;4.01;45.36;174.87;627.48;3088.00;17.45;59.73;23.29;9.05;21.15;37.91;16.20;74.37;
70 (s);12.20;4.01;45.35;178.83;625.87;3087.97;17.47;59.70;23.26;9.04;21.15;37.86;16.22;74.42;
80 (s);12.20;4.01;45.18;177.03;629.57;3088.05;17.48;59.66;23.28;9.04;21.16;37.81;16.23;74.39;
90 (s);12.21;4.01;45.21;180.71;630.58;3087.99;17.49;59.56;23.27;9.03;21.17;37.77;16.25;74.35;
100 (s);12.21;4.01;45.25;179.29;626.43;3087.87;17.52;59.53;23.27;9.02;21.17;37.71;16.26;74.36;
111 (s);12.22;4.01;45.40;177.19;630.78;3087.75;17.55;59.59;23.26;9.01;21.18;37.65;16.28;74.34;
121 (s);12.23;4.01;45.28;177.73;629.56;3087.89;17.56;59.54;23.26;9.00;21.18;37.61;16.30;74.31;
131 (s);12.23;4.01;45.40;175.16;628.31;3087.78;17.58;59.51;23.26;8.99;21.18;37.57;16.32;74.17;
141 (s);12.23;4.00;45.18;173.86;628.45;3087.86;17.60;59.49;23.25;8.97;21.19;37.53;16.33;74.20;
151 (s);12.24;4.00;45.38;176.00;627.21;3088.04;17.62;59.42;23.23;8.97;21.19;37.49;16.34;74.35;
161 (s);12.25;4.00;45.69;176.34;626.73;3088.06;17.64;59.38;23.23;8.95;21.20;37.44;16.36;74.56;
