Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);10.55;3.54;46.10;338.94;341.25;3712.67;14.20;57.03;24.20;5.35;20.25;35.24;11.73;81.16;
20 (s);10.48;3.53;47.80;340.68;338.33;3712.04;14.16;57.07;24.21;5.31;20.24;34.49;11.70;80.84;
30 (s);10.42;3.53;49.06;340.77;340.13;3711.97;14.16;57.15;24.21;5.28;20.23;33.95;11.68;80.64;
40 (s);10.39;3.53;50.46;339.01;339.15;3712.10;14.15;57.22;24.21;5.26;20.22;33.52;11.66;80.57;
50 (s);10.36;3.52;51.64;336.52;338.40;3712.23;14.13;57.31;24.21;5.24;20.22;33.14;11.65;80.39;
60 (s);10.34;3.52;52.30;332.29;339.90;3712.10;14.12;57.28;24.20;5.22;20.23;32.85;11.63;80.56;
70 (s);10.32;3.52;52.66;331.66;337.03;3711.48;14.10;57.26;24.19;5.20;20.22;32.60;11.63;80.54;
80 (s);10.30;3.52;52.96;331.07;339.26;3711.87;14.09;57.18;24.18;5.18;20.21;32.39;11.62;80.78;
90 (s);10.28;3.52;53.37;333.34;337.83;3712.00;14.08;57.04;24.16;5.17;20.21;32.21;11.61;80.70;
100 (s);10.27;3.52;53.45;331.50;336.45;3712.00;14.09;56.93;24.15;5.16;20.21;32.03;11.61;80.73;
111 (s);10.26;3.51;53.87;335.29;343.18;3711.91;14.09;56.88;24.13;5.15;20.21;31.90;11.61;80.61;
121 (s);10.24;3.51;53.88;332.42;339.53;3712.33;14.08;56.84;24.09;5.15;20.19;31.77;11.61;80.66;
131 (s);10.23;3.51;54.60;330.18;338.80;3711.82;14.10;56.91;24.05;5.13;20.19;31.65;11.60;80.39;
141 (s);10.22;3.51;55.19;329.72;338.96;3711.71;14.10;56.93;24.05;5.11;20.19;31.54;11.59;80.28;
151 (s);10.21;3.51;55.55;331.35;341.00;3711.53;14.09;56.95;24.02;5.12;20.20;31.44;11.58;80.17;
161 (s);10.20;3.51;55.55;330.42;338.39;3712.04;14.09;56.92;23.99;5.11;20.19;31.37;11.58;80.17;
